station_name	time_arrive	time_depart
Rambukkana		36000
Yatagama	36300	36360
Tismalpola	36540	36600
Panaleeya	36780	36840
Polgahawela	37080	37200
Wlakubura	37440	37500
Alawwa	37740	37800
Buthgamuwa	38040	38100
Yattalgoda	38280	38340
Ambeypussa	38580	38640
Botale	38760	38820
Wilwatte	38940	39000
Mirigama	39180	39240
Wijayarajadahana	39360	39420
Ganegoda	39540	39600
Pallewala	39720	39780
Keenawala	39960	40020
Wandurawa	40140	40200
Veyangoda	40320	40380
Heendeniya	40560	40620
Magalegoda	40740	40800
Bemmulla	40980	41040
Daraluwa	41220	41280
Gampaha	41460	41520
Yagoda	41640	41700
Ganemulla	41880	41940
Bulugahagoda	42060	42120
Batuwatte	42240	42300
Walpola	42420	42480
Ragama	42660	42720
Horape	42840	42900
Enderamulla	43080	43140
Hunupitiya	43260	43320
Wanawasala	43440	43500
Kelaniya	43620	43680
Dematagoda	43920	43980
Colombo Fort	44460	
