station_name	time_arrive	time_depart
Colombo Fort		60600
Maradana	60840	61020
Dematagoda	61260	61380
Wanawasala	61620	61680
Kelaniya	61620	61680
Hunupitiya	61800	61860
Enderamulla	61980	62040
Horape	62220	62280
Ragama	62280	62400
Walpola	62700	62760
Batuwatte	62880	62940
Bulugahagoda	63060	63120
Ganemulla	63240	63300
Yagoda	63480	63540
Gampaha	63720	64260
Bemmulla	64200	64260
Daraluwa	64440	64500
Heendeniya	64800	64860
Magalegoda	64920	64980
Veyangoda	65340	65400
Keenawala	65400	65460
Wandurawa	65520	65580
Ganegoda	65820	65880
Pallewala	65940	66000
Wijayarajadahana	66300	66360
Wilwatte	66420	66480
Mirigama	66480	66720
Botale	66600	66660
Ambeypussa	67260	67320
Buthgamuwa	67320	67380
Yattalgoda	67560	67620
Alawwa	67920	67980
Wlakubura	67920	67980
Polgahawela	68520	68580
Panaleeya	69000	69060
Tismalpola	69060	69120
Yatagama	69120	69180
Rambukkana	69240	
