station_name	time_arrive	time_depart
Polgahawela		12600
Wlakubura	12840	12900
Alawwa	13140	13200
Buthgamuwa	13440	13500
Yattalgoda	13680	13740
Ambeypussa	13980	14040
Botale	14160	14220
Wilwatte	14340	14400
Mirigama	14580	15000
Wijayarajadahana	15180	15240
Ganegoda	15360	15420
Pallewala	15540	15600
Keenawala	15780	15840
Wandurawa	15960	16020
Veyangoda	16140	16200
Heendeniya	16380	16440
Magalegoda	16620	16680
Bemmulla	16860	16920
Daraluwa	17100	17160
Gampaha	17340	17400
Yagoda	17580	17640
Ganemulla	17820	17880
Bulugahagoda	18060	18120
Batuwatte	18240	18300
Walpola	18420	18480
Ragama	18600	18660
Horape	18780	18840
Enderamulla	19020	19080
Hunupitiya	19200	19260
Wanawasala	19440	19500
Kelaniya	19680	19740
Dematagoda	19980	20040
Maradana	20160	
