station_name	time_arrive	time_depart
Kurunegala		50400
Muththettugala		50580
Maraluwewa		50760
Meddegama		50940
Thuruliyagama		51120
Wellawa	51360	51420
Pahalawardhana		51720
Porapola		51900
Porapola Junc.		52080
Pinnagolla		52260
Dewedda		52440
Nelumpathgama		52620
Ganewatte	52860	53100
Thambagalla		53340
Udugodagama		53580
Uyangalla		53700
Hiriyala	53820	53880
Weragala		54060
Adagala		54240
Mirihanpitigama		54360
Nagollagama	54540	54600
Kurahanhenagama		54840
Timbiriyagedara		55140
Walaswewa		56220
Maho	56580	
