station_name	time_arrive	time_depart
Rambukkana		66000
Yatagama	66300	66360
Tismalpola	66600	66660
Panaleeya	66900	66960
Polgahawela	67260	68700
Wlakubura	69000	69060
Alawwa	69360	69420
Buthgamuwa	69720	69780
Yattalgoda	70080	70140
Ambeypussa	70440	70500
Botale	70680	70740
Wilwatte	70920	70980
Mirigama	71160	71700
Wijayarajadahana	71880	71940
Ganegoda	72060	72120
Pallewala	72300	72360
Bemmulla	72540	72600
Keenawala	72540	72600
Wandurawa	72780	72840
Veyangoda	72960	73200
Heendeniya	73380	73440
Magalegoda	73560	73620
Daraluwa	74100	74160
Gampaha	74400	74700
Yagoda	74940	75000
Ganemulla	75240	75300
Bulugahagoda	75480	75540
Batuwatte	75720	75780
Walpola	75900	75960
Ragama	76200	76500
Horape	76680	76740
Enderamulla	76980	77040
Hunupitiya	77220	77340
Wanawasala	77520	77580
Kelaniya	77760	77880
Dematagoda	78180	78240
Colombo Fort	79200	
