station_name	time_arrive	time_depart
Avissawella		45000
Kirindiwela	45240	45300
Puwakpitiya Town	45420	45480
Puwakpitiya	45660	45720
Hingurala	45960	46020
Miriswatta	46200	46260
Aluth Ambalama	46380	46440
Kosgama	46620	46740
Arapathgama	46920	46980
Kadugoda	47220	47280
Waga	47520	47640
Morakele	47880	47940
Gammana	48060	48120
Pinnawala	48300	48360
Uggalla	48480	48540
Angampitiya	48660	48720
Arukkuwatte	48840	48900
Padukka	49080	49140
Liyanwala	49380	49440
Wataraka	49620	49680
Meegoda	49860	49980
Godagama	50220	50280
Panagoda	50460	50520
Homagama	50700	50820
Homagama Hospital	50940	51000
Malapalle	51240	51300
Kottawa	51480	51540
Pannipitiya	51780	51840
Maharagama	52140	52800
Nawinna	52920	52980
Udhamulla	53160	53220
Pangiriwatta	53340	53400
Nugegoda	53580	53700
Kirulapana	53940	54000
Narahenpita	54240	54300
Cotta Road	54540	54600
Baseline Road	54720	54780
Colombo Fort	55440	
