station_name	time_arrive	time_depart
Hingurala	71160	71220
Puwakpitiya	71460	71520
Colombo Fort		62700
Maradana	62940	63000
Baseline Road	63240	63300
Cotta Road	63480	63540
Narahenpita	63780	63840
Kirulapana	64080	64140
Nugegoda	64380	64440
Pangiriwatta	64620	64680
Udhamulla	64800	64860
Nawinna	65040	65100
Maharagama	65220	65280
Pannipitiya	65580	65640
Kottawa	65880	65940
Malapalle	66120	66180
Homagama Hospital	66420	66480
Homagama	66600	66660
Panagoda	66840	66900
Godagama	67080	67140
Meegoda	67380	67440
Wataraka	67620	67680
Padukka	68040	68280
Arukkuwatte	68460	68520
Angampitiya	68640	68700
Uggalla	68820	68880
Pinnawala	69000	69060
Gammana	69240	69300
Morakele	69420	69480
Waga	69720	69780
Miriswatta	69840	69900
Kadugoda	70020	70080
Arapathgama	70320	70380
Kosgama	70560	70620
Avissawella	70740	
