station_name	time_arrive	time_depart
Colombo Fort		56700
Maradana	56940	57000
Dematagoda	57180	57240
Kelaniya	57480	57540
Wanawasala	57660	57720
Hunupitiya	57840	57900
Enderamulla	58020	58080
Horape	58260	58320
Ragama	58440	58620
Walpola	58800	58860
Batuwatte	58980	59040
Bulugahagoda	59160	59220
Ganemulla	59340	59400
Gampaha	59760	59820
Daraluwa	60000	60060
Heendeniya	60660	60720
Veyangoda	60900	60960
Wandurawa	61080	61140
Keenawala	61260	61320
Pallewala	61500	61560
Ganegoda	61680	61740
Wijayarajadahana	61860	61920
Mirigama	62040	62100
Wilwatte	62280	62340
Botale	62460	62520
Ambeypussa	62640	62700
Yattalgoda	62940	63000
Buthgamuwa	63180	63240
Alawwa	63480	63540
Wlakubura	63780	63840
Polgahawela	64080	
