station_name	time_arrive	time_depart
Colombo Fort		69300
Maradana	69540	69600
Baseline Road	69840	69900
Cotta Road	70080	70140
Narahenpita	70380	70440
Kirulapana	70680	70740
Nugegoda	70980	71040
Pangiriwatta	71220	71280
Udhamulla	71400	71460
Nawinna	71640	71700
Maharagama	71820	71880
Pannipitiya	72180	72240
Kottawa	72480	72540
Malapalle	72720	72780
Homagama Hospital	73020	73080
Homagama	73200	73260
Panagoda	73440	73500
Godagama	73680	73740
Meegoda	73980	74040
Wataraka	74220	74280
Liyanwala	74400	74460
Padukka	74640	
