station_name	time_arrive	time_depart
Polgahawela		55200
Wlakubura	55440	55500
Alawwa	55740	55800
Buthgamuwa	56040	56100
Yattalgoda	56280	56340
Ambeypussa	56580	56640
Botale	56760	56820
Wilwatte	56940	57000
Mirigama	57180	57240
Wijayarajadahana	57420	57480
Ganegoda	57600	57660
Pallewala	57780	57840
Keenawala	58020	58080
Wandurawa	58200	58260
Veyangoda	58380	58440
Heendeniya	58620	58680
Magalegoda	58800	58860
Bemmulla	59040	59100
Daraluwa	59280	59340
Gampaha	59520	59580
Yagoda	59760	59820
Ganemulla	60000	60060
Bulugahagoda	60240	60300
Batuwatte	60420	60480
Walpola	60600	60660
Ragama	60840	60900
Horape	61020	61080
Enderamulla	61260	61320
Hunupitiya	61440	61500
Wanawasala	61680	61740
Kelaniya	61920	61980
Dematagoda	62220	62280
Colombo Fort	62760	
