station_name	time_arrive	time_depart
Matale		61800
Elwala	62220	62280
Tawalanoya	62460	62520
Ukuwela	62700	62760
Udaththawala	62880	62940
Marakona	63060	63120
Pathanpha	63540	63600
Yatawara	63840	63900
Wattegama	64260	65100
Asgiriya	64920	64980
Yatirawana	65220	65280
Meegammana	65460	65520
Udatalawinna	65760	65820
Palle Talavinna	66000	66060
Katugastota	66240	66300
Mavilmada	66480	66540
Katugastota     Road	66720	66780
Mahaiyawa	66900	66960
Kandy		69000
Sarasaviuyana	69480	69540
Koshinna	70560	70620
Gelioya	70860	70920
Tembligala	72060	72120
Gampola	72480	72540
Ulapane	72540	72600
Nawalapitiya	73440	
