station_name	time_arrive	time_depart
Colombo Fort		65100
Maradana	65340	65400
Dematagoda	65700	65760
Kelaniya	65880	65940
Wanawasala	66060	66180
Hunupitiya	66360	66420
Enderamulla	66540	66600
Horape	66780	70440
Peralanda	66900	66960
Ragama	66960	67020
Kandana	67200	67260
Kapuwatte	67440	67500
Ja-ela	67680	67740
Tudella	67920	67980
Kudahakapola	68160	68220
Alawatupitiya	68400	68460
Seeduwa	68640	68700
Liyanagemulla	68880	68940
Free Trade Zone	69120	69180
Katunayake	69240	69300
Kurana	69540	69600
Negombo	70020	70080
Kattuwa	70380	70440
Kochchikade	70740	70800
Bolawatte	70980	71040
Waikkala	71040	71100
Borelessa	71640	71700
Lunuwila	72000	72060
Tummodara	72480	72540
Nattandiya	72780	72840
Walahapitiya	73080	73140
Kuda Wawa	73380	73440
Nelumpokuna	73680	73740
Madampe	73920	73980
Kakkapalliya	74340	74400
Sawarana	74580	74640
Chilaw	74880	
